Very Low Contrast,Low Contrast,Medium Low Contrast,Medium Contrast,Medium High Contrast,High Contrast,Very High Contrast
0.037554420389599,0.026172867547027998,0.017048930492173,0.011126567394386002,0.0057596869217328,0.0029136447854345,0.001027253974146
0.037649361182692,0.026244331626368998,0.017099129515838002,0.011161453032549,0.0057794287776963,0.0029244551580491,0.0010315149806674
0.037744389003157006,0.026315885275161002,0.017149408844485,0.01119640495575,0.0057992168355562,0.0029352952371172,0.001035790251971
0.037839503923515,0.026387528596732997,0.017199768599973,0.011231423286016002,0.0058190512017448,0.0029461651036636,0.0010400798356894
0.037934706016327,0.026459261694506003,0.017250208904323,0.011266508145584001,0.0058389319829315,0.0029570648389307,0.0010443837796134
0.038029995354201,0.026531084671996004,0.017300729879718,0.0113016596569,0.0058588592860234,0.0029679945243789,0.0010487021316927
0.038125372009789,0.026602997632814998,0.017351331648506,0.011336877942621,0.0058788332181655,0.0029789542416876,0.0010530349400361
0.038220836055786,0.026675000680669997,0.017402014333196,0.011372163125613998,0.0058988538867416,0.0029899440727555,0.0010573822529124
0.038316387564933996,0.026747093919361,0.017452778056461005,0.011407515328954,0.0059189213993745,0.0030009640997011,0.0010617441187505
0.038412026610015,0.026819277452784,0.017503622941139,0.011442934675931002,0.0059390358639266,0.0030120144048634,0.0010661205861404
0.038507753263858004,0.02689155138493,0.01755454911023,0.011478421290042,0.0059591973885006,0.0030230950708025,0.0010705117038332
0.03860356759933701,0.026963915819884998,0.017605556686897998,0.011513975294998001,0.0059794060814394,0.0030342061803002,0.0010749175207421
0.038699469689367,0.027036370861830004,0.017656645794471,0.011549596814721001,0.0059996620513273,0.0030453478163602,0.0010793380859427
0.038795459606909,0.027108916615037996,0.017707816556441002,0.011585285973344999,0.00601996540699,0.0030565200622092,0.0010837734486736
0.03889153742497,0.027181553183882004,0.017759069096463,0.011621042895216002,0.0060403162574953,0.0030677230012972,0.0010882236583369
0.038987703216597,0.027254280672825003,0.01781040353836,0.011656867704892,0.0060607147121537,0.0030789567172982,0.0010926887644986
0.039083957054885,0.027327099186429,0.017861820006115,0.011692760527145001,0.0060811608805186,0.0030902212941105,0.0010971688168896
0.039180299012971,0.027400008829348,0.017913318623877,0.011728721486958998,0.006101654872387,0.0031015168158577,0.0011016638654055
0.039276729164036,0.027473009706332995,0.017964899515962,0.011764750709533,0.0061221967978001,0.0031128433668891,0.0011061739601079
0.039373247581305997,0.027546101922227995,0.018016562806847998,0.011800848320279,0.0061427867670435,0.00312420103178,0.0011106991512246
0.03946985433805,0.027619285581974,0.018068308621179,0.011837014444821999,0.006163424890648,0.0031355898953328,0.00111523948915
0.039566549507582996,0.027692560790605,0.018120137083764,0.011873249209003,0.00618411127939,0.0031470100425773,0.0011197950244459
0.039663333163262,0.027765927653252004,0.018172048319578,0.011909552738878,0.0062048460442917,0.0031584615587711,0.001124365807842
0.039760205378489004,0.027839386275141,0.018224042453761,0.011945925160713999,0.0062256292966224,0.0031699445294007,0.0011289518902362
0.03985716622671,0.02791293676159,0.018276119611617,0.011982366600998998,0.0062464611478979,0.0031814590401817,0.0011335533226955
0.039954215781415,0.027986579218016002,0.018328279918618,0.012018877186433,0.0062673417098821,0.0031930051770594,0.0011381701564566
0.040051354116138,0.028060313749927998,0.018380523500402,0.012055457043931999,0.0062882710945867,0.0032045830262098,0.0011428024429259
0.040148581304455006,0.028134140462932996,0.018432850482769998,0.012092106300629998,0.0063092494142721,0.0032161926740394,0.0011474502336806
0.04024589741999,0.02820805946273,0.018485260991691,0.012128825083875,0.0063302767814479,0.0032278342071868,0.0011521135804693
0.040343302536408,0.028282070855116002,0.018537755153302,0.012165613521233,0.0063513533088733,0.0032395077125225,0.0011567925352119
0.040440796727418,0.028356174745981004,0.018590333093903,0.012202471740489,0.0063724791095575,0.0032512132771498,0.0011614871500011
0.040538380066774,0.028430371241311002,0.018642994939963,0.012239399869641999,0.0063936542967605,0.0032629509884055,0.001166197477102
0.040636052628274,0.028504660447188,0.018695740818115,0.01227639803691,0.0064148789839935,0.0032747209338603,0.0011709235689536
0.040733814485759,0.028579042469786,0.018748570855163002,0.012313466370729999,0.0064361532850193,0.0032865232013196,0.0011756654781686
0.040831665713114,0.028653517415379,0.018801485178073,0.012350604999756,0.0064574773138529,0.003298357878824,0.0011804232575343
0.040929606384268,0.028728085390331,0.018854483913982,0.012387814052861998,0.006478851184762,0.0033102250546497,0.0011851969600134
0.041027636573194,0.028802746501106,0.018907567190193,0.012425093659138,0.0065002750122676,0.0033221248173098,0.001189986638744
0.041125756353910005,0.02887750085426,0.018960735134174,0.012462443947896999,0.0065217489111444,0.0033340572555538,0.0011947923470408
0.041223965800475,0.028952348556444,0.019013987873564998,0.012499865048669,0.0065432729964213,0.0033460224583694,0.0011996141383953
0.041322264986994,0.029027289714407004,0.019067325536168998,0.012537357091204999,0.0065648473833821,0.0033580205149823,0.0012044520664764
0.041420653987615,0.029102324434991,0.01912074824996,0.012574920205474,0.0065864721875658,0.0033700515148572,0.001209306185131
0.04151913287653,0.029177452825134002,0.019174256143077998,0.012612554521668998,0.0066081475247672,0.003382115547698,0.0012141765483848
0.041617701727976,0.029252674991869,0.019227849343832,0.012650260170200002,0.0066298735110376,0.0033942127034492,0.0012190632104425
0.041716360616230005,0.029327991042323996,0.019281527980698,0.0126880372817,0.0066516502626849,0.0034063430722956,0.001223966225689
0.041815109615618,0.029403401083723,0.019335292182321998,0.012725885987023998,0.0066734778962747,0.0034185067446636,0.0012288856486891
0.041913948800503996,0.029478905223384998,0.019389142077518,0.012763806417246,0.0066953565286303,0.0034307038112215,0.0012338215341888
0.042012878245301005,0.029554503568723002,0.019443077795266998,0.012801798703665,0.0067172862768333,0.0034429343628802,0.0012387739371159
0.042111898024462004,0.029630196227247003,0.019497099464720002,0.0128398629778,0.0067392672582246,0.0034551984907938,0.00124374291258
0.042211008212484996,0.029705983306562003,0.019551207215195997,0.012877999371392999,0.0067612995904044,0.0034674962863603,0.0012487285158737
0.042310208883911,0.029781864914367996,0.019605401176184,0.012916208016411001,0.0067833833912328,0.0034798278412222,0.0012537308024728
0.042409500113327,0.029857841158459,0.019659681477341998,0.012954489045039999,0.0068055187788306,0.003492193247267,0.0012587498280373
0.04250888197536,0.029933912146727002,0.019714048248496003,0.012992842589693002,0.0068277058715797,0.0035045925966281,0.0012637856484117
0.042608354544684,0.030010077987156998,0.019768501619641998,0.013031268783004998,0.0068499447881233,0.0035170259816851,0.0012688383196254
0.042707917896013,0.030086338787831002,0.019823041720944998,0.013069767757834999,0.0068722356473671,0.0035294934950648,0.001273907897894
0.042807572104107995,0.030162694656925,0.019877668682742,0.013108339647269,0.0068945785684792,0.0035419952296416,0.0012789944396192
0.042907317243771004,0.030239145702711002,0.019932382635537,0.013146984584613,0.006916973670891,0.003554531278538,0.0012840980013899
0.04300715338985,0.030315692033555,0.019987183710004,0.013185702703403,0.0069394210742975,0.0035671017351257,0.0012892186399824
0.043107080617234,0.030392333757921,0.020042072036988,0.013224494137396002,0.0069619208986582,0.0035797066930257,0.0012943564123613
0.04320709900085701,0.030469070984367002,0.020097047747505002,0.013263359020576999,0.006984473264197,0.0035923462461094,0.0012995113756803
0.043307208615696,0.030545903821544998,0.020152110972738,0.013302297487156,0.0070070782914035,0.003605020488499,0.0013046835872821
0.043407409536771004,0.030622832378203,0.020207261844044998,0.01334130967157,0.0070297361010329,0.0036177295145681,0.0013098731046999
0.043507701839147005,0.030699856763187,0.02026250049295,0.013380395708482,0.0070524468141069,0.0036304734189427,0.0013150799856574
0.04360808559793,0.030776977085435,0.020317827051151,0.013419555732781998,0.0070752105519142,0.0036432522965012,0.0013203042880696
0.043708560888272005,0.030854193453981,0.020373241650516002,0.013458789879586,0.0070980274360107,0.0036560662423757,0.0013255460700435
0.043809127785366,0.030931505977956002,0.020428744423081003,0.013498098284238999,0.0071208975882207,0.0036689153519524,0.0013308053898789
0.043909786364451,0.031008914766584003,0.020484335501057,0.013537481082313,0.0071438211306368,0.0036817997208722,0.0013360823060684
0.044010536700806006,0.031086419929187,0.020540015016825,0.013576938409607999,0.0071667981856206,0.0036947194450313,0.0013413768772987
0.044111378869757,0.031164021575179997,0.020595783102937002,0.013616470402152001,0.0071898288758036,0.0037076746205821,0.001346689162451
0.04421231294667,0.031241719814075,0.020651639892115003,0.013656077196203998,0.0072129133240872,0.0037206653439336,0.0013520192206015
0.044313339006956,0.031319514755479,0.020707585517255,0.013695758928246999,0.0072360516536438,0.0037336917117522,0.0013573671110222
0.04441445712607,0.031397406509092,0.020763620111423,0.013735515734998998,0.0072592439879169,0.0037467538209623,0.0013627328931815
0.044515667379509,0.031475395184714004,0.020819743807856998,0.013775347753403,0.0072824904506217,0.0037598517687471,0.0013681166267449
0.044616969842812,0.031553480892237,0.020875956739968997,0.013815255120635,0.0073057911657459,0.0037729856525491,0.0013735183715754
0.044718364591565,0.031631663741648997,0.02093225904134,0.013855237974099,0.0073291462575502,0.0037861555700707,0.0013789381877345
0.044819851701393,0.031709943843032995,0.020988650845724,0.013895296451431,0.0073525558505685,0.0037993616192752,0.0013843761354827
0.044921431247967006,0.031788321306569,0.021045132287050003,0.013935430690496999,0.0073760200696089,0.003812603898387,0.0013898322752799
0.045023103307,0.03186679624253,0.021101703499416,0.013975640829393999,0.0073995390397539,0.0038258825058928,0.0013953066677864
0.045124867954248006,0.031945368761287,0.021158364617093996,0.014015927006451,0.0074231128863612,0.0038391975405418,0.0014007993738635
0.045226725265511,0.032024038973303,0.021215115774529,0.014056289360228002,0.007446741735064,0.0038525491013466,0.0014063104545741
0.04532867531663201,0.032102806989141,0.021271957106339,0.014096728029518,0.0074704257117719,0.003865937287584,0.0014118399711831
0.045430718183496,0.032181672919455,0.021328888747313,0.014137243153345,0.0074941649426712,0.0038793621987952,0.0014173879851587
0.04553285394203099,0.032260636874996,0.021385910832415,0.014177834870966998,0.0075179595542253,0.003892823934787,0.0014229545581723
0.04563508266820901,0.03233969896661,0.021443023496781996,0.014218503321874,0.0075418096731758,0.0039063225956324,0.0014285397520998
0.04573740443804599,0.032418859305241,0.021500226875724997,0.014259248645788999,0.0075657154265424,0.003919858281671,0.0014341436290218
0.045839819327598,0.032498118001922996,0.021557521104726,0.014300070982671,0.0075896769416239,0.0039334310935097,0.0014397662512245
0.045942327412967,0.032577475167791,0.021614906319442,0.014340970472708998,0.0076136943459987,0.0039470411320237,0.0014454076812006
0.046044928770296,0.032656930914071,0.021672382655705005,0.014381947256328999,0.0076377677675252,0.003960688498357,0.0014510679816494
0.04614762347577,0.032736485352087,0.021729950249519,0.014423001474191002,0.0076618973343424,0.0039743732939231,0.001456747215478
0.046250411605620996,0.032816138593258,0.021787609237062,0.014464133267188999,0.0076860831748706,0.0039880956204056,0.0014624454458015
0.046353293236119995,0.032895890749096,0.021845359754687,0.014505342776452,0.0077103254178119,0.0040018555797591,0.0014681627359444
0.046456268443582,0.032975741931211,0.021903201938922,0.014546630143346,0.0077346241921505,0.0040156532742096,0.0014738991494403
0.046559337304365005,0.03305569225130701,0.021961135926465997,0.014587995509471001,0.0077589796271537,0.0040294888062554,0.0014796547500336
0.04666249989487099,0.033135741821184,0.022019161854196,0.014629439016664001,0.0077833918523722,0.0040433622786679,0.0014854296016793
0.04676575629154099,0.033215890752737,0.022077279859162,0.014670960806998,0.0078078609976407,0.004057273794492,0.0014912237685444
0.046869106570864,0.033296139157956,0.022135490078587998,0.014712561022782,0.0078323871930784,0.0040712234570469,0.0014970373150082
0.046972550809367,0.033376487148926,0.022193792649874002,0.014754239806563,0.0078569705690898,0.004085211369927,0.0015028703056628
0.047076089083623,0.033456934837829,0.022252187710595,0.014795997301125,0.0078816112563651,0.0040992376370024,0.0015087228053145
0.047179721470247,0.03353748233694,0.022310675398500998,0.014837833649488999,0.0079063093858805,0.0041133023624196,0.0015145948789838
0.047283448045894,0.033618129758631,0.022369255851515002,0.014879748994915001,0.0079310650888994,0.0041274056506023,0.0015204865919064
0.04738726888726599,0.033698877215367996,0.022427929207738,0.014921743480898999,0.0079558784969724,0.004141547606252,0.0015263980095339
0.047491184071104,0.033779724819713995,0.022486695605445996,0.014963817251179,0.0079807497419382,0.0041557283343488,0.0015323291975345
0.047595193674194,0.033860672684323995,0.022545555183089004,0.015005970449728,0.0080056789559239,0.0041699479401522,0.0015382802217937
0.047699297773363,0.033941720921952,0.022604508079295,0.015048203220761001,0.0080306662713459,0.0041842065292015,0.0015442511484148
0.047803496445482,0.034022869645445,0.022663554432863997,0.015090515708731001,0.0080557118209101,0.0041985042073168,0.00155024204372
0.047907789767462,0.034104118967745,0.022722694382776,0.01513290805833,0.008080815737613,0.0042128410805996,0.0015562529742508
0.04801217781626,0.034185469001891004,0.022781928068186002,0.015175380414491998,0.0081059781547415,0.0042272172554336,0.0015622840067689
0.048116660668873004,0.034266919861014995,0.022841255628422,0.015217932922389998,0.0081311992058742,0.0042416328384851,0.0015683352082568
0.04822123840234201,0.034348471658346,0.022900677202992003,0.015260565727438,0.0081564790248817,0.0042560879367043,0.0015744066459186
0.048325911093747995,0.034430124507208004,0.022960192931579,0.015303278975291,0.0081818177459271,0.0042705826573256,0.0015804983871805
0.048430678820217,0.034511878521017995,0.023019802954042004,0.015346072811845999,0.0082072155034666,0.0042851171078682,0.001586610499692
0.048535541658915986,0.034593733813291,0.023079507410417005,0.015388947383239,0.0082326724322501,0.0042996913961373,0.0015927430513261
0.048640499687054,0.034675690497635005,0.023139306440918,0.015431902835851002,0.008258188667322,0.0043143056302244,0.0015988961101805
0.048745552981885,0.034757748687754,0.023199200185932006,0.015474939316303001,0.0082837643440214,0.0043289599185083,0.0016050697445777
0.04885070162070299,0.034839908497448,0.023259188786028,0.015518056971461,0.008309399597983,0.0043436543696556,0.0016112640230666
0.048955945680842994,0.03492217004061,0.023319272381947004,0.015561255948429999,0.0083350945651373,0.0043583890926218,0.0016174790144224
0.049061285239685996,0.03500453343123,0.023379451114612003,0.015604536394562,0.0083608493817117,0.0043731641966513,0.0016237147876479
0.049166720374652,0.035086998783392,0.02343972512512,0.015647898457450002,0.0083866641842306,0.0043879797912792,0.001629971411974
0.049272251163204,0.035169566211275004,0.023500094554746002,0.015691342284931003,0.0084125391095164,0.0044028359863311,0.0016362489568603
0.04937787768284901,0.035252235829154,0.023560559544943,0.015734868025087,0.0084384742946897,0.0044177328919242,0.0016425474919964
0.04948360001113299,0.03533500775139901,0.023621120237342003,0.015778475826245003,0.0084644698771701,0.0044326706184681,0.0016488670873019
0.049589418225647004,0.035417882092472,0.02368177677375,0.015822165836973,0.0084905259946769,0.0044476492766656,0.0016552078129278
0.049695332404023,0.035500858966935,0.023742529296154,0.015865938206088,0.0085166427852292,0.004462668977513,0.0016615697392569
0.049801342623935,0.035583938489441004,0.023803377946718995,0.015909793082651,0.0085428203871471,0.0044777298323015,0.0016679529369044
0.049907448963098,0.03566712077474,0.023864322867784,0.015953730615967,0.008569058939052,0.0044928319526174,0.0016743574767193
0.05001365149927099,0.035750405937676,0.023925364201872,0.01599775095559,0.0085953585798671,0.004507975450343,0.0016807834297844
0.050119950310255,0.035833794093187994,0.023986502091681,0.016041854251317,0.0086217194488182,0.0045231604376576,0.0016872308674176
0.050226345473889995,0.035917285356309996,0.024047736680087,0.016086040653193998,0.008648141685434,0.0045383870270379,0.0016936998611725
0.050332837068061,0.036000879842172005,0.024109068110146,0.016130310311512,0.0086746254295471,0.0045536553312591,0.0017001904828389
0.050439425170695,0.036084577665996,0.024170496525092004,0.01617466337681,0.0087011708212941,0.0045689654633951,0.0017067028044441
0.05054610985975799,0.036168378943103,0.024232022068337997,0.016219099999874,0.0087277780011168,0.0045843175368199,0.0017132368982531
0.05065289121326099,0.036252283788905,0.024293644883476004,0.01626362033174,0.0087544471097622,0.0045997116652081,0.00171979283677
0.05075976930925401,0.036336292318911,0.024355365114276,0.016308224523687,0.0087811782882833,0.0046151479625354,0.0017263706927381
0.050866744225832,0.036420404648724,0.024417182904687997,0.016352912727248998,0.0088079716780401,0.0046306265430798,0.0017329705391412
0.05097381604112901,0.036504620894042,0.02447909839884,0.016397685094202,0.0088348274206995,0.0046461475214221,0.0017395924492041
0.051080984833322,0.03658894117065701,0.024541111741041,0.016442541776576,0.0088617456582363,0.0046617110124467,0.0017462364963935
0.051188250680629,0.036673365594457996,0.024603223075779,0.016487482926648,0.0088887265329338,0.0046773171313424,0.0017529027544188
0.051295613661312,0.036757894281427006,0.024665432547719,0.016532508696946002,0.0089157701873844,0.0046929659936031,0.0017595912972327
0.051403073853671,0.036842527347639,0.02472774030171,0.016577619240245003,0.0089428767644901,0.0047086577150287,0.0017663021990324
0.05151063133605001,0.036927264909266996,0.024790146482776998,0.016622814709574,0.0089700464074631,0.0047243924117258,0.0017730355342598
0.051618286186835005,0.037012107082577995,0.024852651236126,0.016668095258209,0.0089972792598263,0.0047401702001084,0.0017797913776029
0.051726038484450995,0.037097053983931004,0.024915254707143997,0.01671346103968,0.0090245754654144,0.0047559911968989,0.0017865698039962
0.051833888307367994,0.037182105729783,0.024977957041396,0.016758912207766,0.0090519351683739,0.0047718555191285,0.0017933708886216
0.051941835734094,0.037267262436683,0.025040758384629,0.016804448916498998,0.009079358513164,0.0047877632841384,0.0018001947069094
0.052049880843182,0.037352524221277,0.025103658882768998,0.01685007132016,0.0091068456445571,0.0048037146095803,0.0018070413345387
0.052158023713223006,0.037437891200302,0.025166658681923,0.016895779573286,0.0091343967076396,0.0048197096134171,0.0018139108474386
0.052266264422852,0.037523363490594,0.025229757928378,0.016941573830663,0.0091620118478123,0.0048357484139242,0.0018208033217887
0.052374603050744005,0.03760894120908,0.025292956768602003,0.016987454247331002,0.009189691210791,0.0048518311296896,0.0018277188340204
0.052483039675615996,0.037694624472782004,0.025356255349244,0.017033420978584,0.0092174349426073,0.0048679578796152,0.0018346574608169
0.05259157437622701,0.037780413398818,0.025419653817131002,0.017079474179968,0.0092452431896091,0.0048841287829175,0.0018416192791148
0.052700207231374994,0.037866308104400004,0.025483152319276003,0.017125614007282,0.0092731160984611,0.0049003439591279,0.0018486043661047
0.052808938319902,0.037952308706832,0.025546751002866998,0.01717184061658,0.0093010538161456,0.0049166035280944,0.0018556127992318
0.052917767720689,0.038038415323517,0.025610450015279,0.017218154164171003,0.0093290564899631,0.0049329076099816,0.0018626446561967
0.053026695512659,0.038124628071947,0.025674249504063,0.017264554806616,0.0093571242675326,0.0049492563252717,0.0018697000149568
0.053135721774778,0.038210947069713,0.025738149616954,0.017311042700733997,0.0093852572967927,0.0049656497947656,0.0018767789537264
0.053244846586049006,0.038297372434496005,0.025802150501867998,0.017357618003596,0.0094134557260019,0.0049820881395833,0.0018838815509781
0.053354070025521,0.03838390428407601,0.025866252306902,0.017404280872531996,0.0094417197037391,0.0049985714811651,0.0018910078854431
0.05346339217228,0.038470542736323,0.025930455180336005,0.017451031465123,0.0094700493789048,0.005015099941272,0.0018981580361127
0.05357281310545599,0.038557287909204,0.025994759270628998,0.017497869939211003,0.0094984449007208,0.0050316736419867,0.0019053320822385
0.053682332904217,0.038644139920777996,0.026059164726424,0.017544796452891004,0.0095269064187318,0.0050482927057144,0.0019125301033336
0.053791951647775005,0.038731098889199,0.026123671696544,0.017591811164516004,0.0095554340828052,0.0050649572551837,0.0019197521791736
0.053901669415382006,0.038818164932717,0.026188280329997,0.017638914232697,0.0095840280431324,0.0050816674134472,0.0019269983897968
0.054011486286329,0.038905338169673995,0.02625299077597,0.017686105816299,0.0096126884502287,0.0050984233038825,0.0019342688155058
0.054121402339951,0.038992618718505,0.026317803183832998,0.017733386074448004,0.0096414154549347,0.0051152250501929,0.0019415635368679
0.054231417655622,0.039080006697742004,0.026382717703139,0.017780755166527,0.0096702092084162,0.0051320727764083,0.0019488826347162
0.05434153231275599,0.039167502226009,0.026447734483622,0.017828213252175,0.0096990698621654,0.005148966606886,0.0019562261901502
0.05445174639080999,0.039255105422025004,0.026512853675201,0.017875760491292997,0.0097279975680012,0.0051659066663112,0.0019635942845369
0.05456205996928,0.03934281640460201,0.026578075427973,0.017923397044039,0.0097569924780697,0.0051828930796985,0.0019709869995116
0.054672473127705,0.039430635292646,0.026643399892223,0.017971123070830004,0.0097860547448454,0.0051999259723922,0.0019784044169786
0.05478298594566099,0.039518562205157,0.026708827218416,0.018018938732341998,0.0098151845211311,0.0052170054700672,0.0019858466191124
0.054893598502767,0.039606597261231,0.026774357557198,0.018066844189512002,0.0098443819600592,0.0052341316987299,0.0019933136883582
0.055004310878683,0.039694740580053005,0.026839991059401002,0.018114839603537,0.0098736472150916,0.0052513047847191,0.0020008057074332
0.055115123153109,0.03978299228090701,0.026905727876039,0.018162925135873004,0.0099029804400211,0.0052685248547066,0.002008322759327
0.055226035405785,0.039871352483167,0.026971568158307997,0.018211100948237,0.0099323817889714,0.0052857920356982,0.0020158649273029
0.055337047716492005,0.039959821306302996,0.027037512057590002,0.01825936720261,0.0099618514163982,0.0053031064550347,0.0020234322948985
0.055448160165052,0.040048398869876004,0.027103559725445998,0.018307724061229002,0.0099913894770894,0.0053204682403924,0.0020310249459268
0.055559372831325,0.040137085293544,0.027169711313624,0.018356171686596,0.010020996126166,0.0053378775197839,0.0020386429644769
0.055670685795215995,0.040225880697057,0.027235966974055,0.018404710241474997,0.010050671519083,0.0053553344215596,0.0020462864349151
0.055782099136665,0.040314785200257004,0.027302326858851002,0.018453339888891,0.01008041581163,0.0053728390744075,0.0020539554418855
0.055893612935657006,0.040403798923082004,0.02736879112031,0.018502060792131,0.010110229159929,0.005390391607355,0.0020616500703112
0.056005227272214006,0.040492921985563,0.027435359910912997,0.018550873114746,0.010140111720442,0.0054079921497693,0.0020693704053951
0.056116942226400006,0.040582154507823,0.027502033383325998,0.018599777020551003,0.010170063649963,0.005425640831358,0.0020771165326207
0.056228757878319,0.04067149661008,0.027568811690396,0.018648772673621996,0.010200085105625,0.0054433377821707,0.002084888537753
0.056340674308115,0.040760948412643994,0.027635694985157,0.018697860238299,0.010230176244899001,0.0054610831325989,0.0020926865068398
0.056452691595971,0.040850510035919996,0.027702683420825,0.018747039879189,0.010260337225592,0.0054788770133778,0.002100510526212
0.05656480982211099,0.040940181600405,0.027769777150802002,0.018796311761159,0.010290568205852,0.0054967195555865,0.0021083606824849
0.056677029066801,0.041029963226689,0.027836976328672994,0.018845676049343996,0.010320869344165,0.0055146108906489,0.0021162370625593
0.056789349410345004,0.041119855035457,0.027904281108207,0.018895132909141996,0.010351240799357,0.0055325511503349,0.0021241397536217
0.056901770933085995,0.041209857147485,0.027971691643358,0.018944682506218002,0.010381682730596,0.0055505404667611,0.0021320688431461
0.05701429371541,0.041299969683642995,0.028039208088265002,0.0189943250065,0.010412195297389999,0.0055685789723916,0.0021400244188943
0.05712691783773901,0.04139019276489601,0.028106830597250002,0.019044060576183998,0.010442778659589001,0.0055866668000387,0.0021480065689172
0.057239643380538996,0.041480526512298,0.028174559324823,0.019093889381731996,0.010473432977386,0.0056048040828643,0.0021560153815553
0.057352470424314,0.041570971047,0.028242394425674,0.01914381158987,0.010504158411318,0.0056229909543801,0.0021640509454402
0.057465399049606,0.041661526490243996,0.028310336054680998,0.019193827367593997,0.010534955122264,0.0056412275484489,0.0021721133494951
0.057578429337,0.041752192963365,0.028378384366908,0.019243936882166,0.010565823271448999,0.0056595139992856,0.0021802026829359
0.057691561367119004,0.041842970587791,0.028446539517599997,0.019294140301112997,0.010596763020444,0.0056778504414575,0.0021883190352722
0.057804795220625996,0.041933859485042996,0.028514801662189997,0.019344437792233004,0.010627774531163,0.0056962370098856,0.0021964624963081
0.05791813097822401,0.042024859776734,0.028583170956296002,0.019394829523591,0.010658857965869,0.0057146738398456,0.0022046331561433
0.05803156872065401,0.042115971584572,0.02865164755572,0.019445315663518002,0.010690013487171,0.0057331610669683,0.002212831105174
0.05814510852869901,0.042207195030356005,0.028720231616449998,0.019495896380616,0.010721241258025998,0.0057516988272408,0.0022210564340937
0.058258750483181,0.042298530235976,0.028788923294660998,0.019546571843756,0.010752541441739002,0.0057702872570075,0.0022293092338944
0.058372494664959,0.042389977323418995,0.028857722746709,0.019597342222077,0.010783914201966,0.0057889264929705,0.0022375895958675
0.05848634115493401,0.042481536414761004,0.028926630129141002,0.019648207684987,0.010815359702709,0.0058076166721912,0.0022458976116046
0.058600290034047,0.042573207632171,0.028995645598687,0.019699168402165,0.010846878108323998,0.0058263579320904,0.0022542333729988
0.058714341383276,0.042664991097912004,0.029064769312261002,0.019750224543558997,0.010878469583516,0.0058451504104497,0.0022625969722452
0.05882849528364,0.042756886934338,0.029134001426964998,0.019801376279389,0.010910134293342,0.0058639942454124,0.0022709885018423
0.058942751816197,0.04284889526389601,0.029203342100087997,0.019852623780143002,0.010941872403213003,0.0058828895754841,0.0022794080545927
0.059057111062043005,0.042941016209125,0.029272791489102,0.019903967216583,0.01097368407889,0.0059018365395338,0.0022878557236044
0.05917157310231599,0.043033249892657006,0.029342349751667003,0.019955406759739,0.011005569486489999,0.0059208352767947,0.0022963316022914
0.05928613801819001,0.043125596437214996,0.029412017045628,0.020006942580916003,0.011037528792482999,0.0059398859268653,0.0023048357843748
0.059400805890879996,0.043218055965615995,0.029481793529016004,0.020058574851688,0.011069562163694998,0.0059589886297099,0.002313368363884
0.05951557680164,0.043310628600768,0.02955167936005,0.020110303743902998,0.011101669767306001,0.0059781435256599,0.0023219294351576
0.059630450831762,0.04340331446567,0.029621674697134,0.02016212942968,0.011133851770853999,0.0059973507554145,0.002330519092844
0.05974542806258001,0.04349611368341599,0.029691779698858996,0.020214052081412,0.011166108342233999,0.0060166104600418,0.002339137431903
0.05986050857546201,0.04358902637718799,0.029761994524,0.020266071871765,0.011198439649696001,0.0060359227809794,0.0023477845476066
0.059975692451819,0.043682052670264,0.029832319331522,0.020318188973676002,0.011230845861852,0.0060552878600355,0.0023564605355397
0.060090979773099996,0.04377519268601201,0.029902754280575,0.020370403560358002,0.011263327147668999,0.0060747058393899,0.0023651654916015
0.060206370620791996,0.043868446547889996,0.029973299530496,0.020422715805299,0.011295883676477,0.0060941768615946,0.0023738995120062
0.060321865076421,0.043961814379452,0.030043955240807003,0.020475125882258,0.011328515617963998,0.0061137010695751,0.0023826626932845
0.060437463221552,0.044055296304339006,0.030114721571220002,0.02052763396527,0.01136122314218,0.006133278606631,0.0023914551322838
0.06055316513779,0.044148892446287995,0.030185598681631,0.020580240228646,0.011394006419535,0.0061529096164372,0.0024002769261701
0.060668970906775,0.044242602929125,0.030256586732124002,0.020632944846971,0.011426865620803998,0.0061725942430446,0.0024091281724285
0.06078488061019001,0.04433642787676901,0.030327685882971002,0.020685747995105,0.011459800917123002,0.0061923326308811,0.0024180089688642
0.060900894329754,0.044430367413228,0.030398896294628996,0.020738649848182997,0.011492812479989999,0.0062121249247524,0.0024269194136038
0.061017012147225,0.04452442166260401,0.030470218127743996,0.020791650581619997,0.011525900481272,0.0062319712698433,0.0024358596050963
0.061133234144399,0.04461859074909,0.030541651543148,0.020844750371102002,0.011559065093195,0.0062518718117183,0.002444829642114
0.061249560403113,0.044712874796970004,0.030613196701861002,0.020897949392593998,0.011592306488355,0.0062718266963223,0.0024538296237534
0.061365991005239005,0.044807273930618,0.030684853765089,0.02095124782234,0.011625624839713,0.0062918360699824,0.0024628596494366
0.061482526032689,0.044901788274502,0.030756622894227998,0.021004645836858,0.011659020320595,0.0063119000794079,0.0024719198189121
0.061599165567413995,0.044996417953179005,0.030828504250859,0.021058143612944,0.011692493104697999,0.0063320188716916,0.002481010232256
0.061715909691402,0.045091163091297,0.030900497996751,0.021111741327674,0.011726043366083,0.006352192594311,0.0024901309898729
0.061832758486679996,0.045186023813597,0.030972604293861,0.021165439158398996,0.011759671279184999,0.0063724213951288,0.0024992821924969
